Date,Open,High,Low,Close,Volume
2019-03-22,53.22056198120117,53.435997009277344,53.0,53.358001708984375,821017
2019-03-22,53.347999572753906,53.5099983215332,52.996002197265625,53.032798767089844,687579
2019-03-22,53.012001037597656,53.06800079345703,52.79999923706055,52.90599822998047,1089575
2019-03-25,52.0,52.0,50.900001525878906,51.8640022277832,3878741
2019-03-25,51.85200119018555,52.400001525878906,51.70000076293945,52.340003967285156,1873979
2019-03-25,52.33220291137695,52.6359977722168,51.96599578857422,52.202301025390625,1350929
2019-03-25,52.185997009277344,52.353981018066406,51.996002197265625,52.167999267578125,622709
2019-03-25,52.125999450683594,52.17399978637695,51.720001220703125,51.8849983215332,668769
2019-03-25,51.891998291015625,52.14400100708008,51.891998291015625,51.978004455566406,707998
2019-03-25,51.97199630737305,52.167999267578125,51.85200119018555,52.097999572753906,894469
2019-03-26,52.88800048828125,54.04999923706055,52.8859977722168,53.7760009765625,3210151
2019-03-26,53.77800369262695,53.788002014160156,53.10399627685547,53.176002502441406,1077394
2019-03-26,53.197998046875,53.52800369262695,53.16756057739258,53.223182678222656,643706
2019-03-26,53.21416091918945,53.55999755859375,53.21416091918945,53.470001220703125,459865
2019-03-26,53.44000244140625,53.78300094604492,53.302001953125,53.42325973510742,624882
2019-03-26,53.428001403808594,53.72999954223633,53.384559631347656,53.391998291015625,610754
2019-03-26,53.37800216674805,53.61199951171875,53.3599967956543,53.54199981689453,597450
2019-03-27,53.753997802734375,54.3599967956543,53.650001525878906,54.238121032714844,2203503
2019-03-27,54.22600173950195,54.582000732421875,53.986000061035156,54.0099983215332,1384219
2019-03-27,54.00200271606445,54.130577087402344,53.65399932861328,54.10399627685547,1094743
2019-03-27,54.12800216674805,55.06999969482422,54.08837890625,54.9900016784668,1418627
2019-03-27,55.0112419128418,55.0359992980957,54.66599655151367,54.871002197265625,858661
2019-03-27,54.884002685546875,55.04999923706055,54.6719970703125,54.90599822998047,720301
2019-03-27,54.94199752807617,55.03400421142578,54.79999923706055,54.98200225830078,872491
2019-03-28,55.45000076293945,56.055999755859375,55.29999923706055,55.571998596191406,2637273
2019-03-28,55.599998474121094,55.746002197265625,55.071998596191406,55.090003967285156,990360
2019-03-28,55.06999969482422,55.49399948120117,55.02000045776367,55.4739990234375,699494
2019-03-28,55.4600830078125,55.47999954223633,55.262001037597656,55.45600128173828,465908
2019-03-28,55.42399978637695,55.65599822998047,55.375999450683594,55.48801803588867,479348
2019-03-28,55.4739990234375,55.54600143432617,55.3640022277832,55.42000198364258,461102
2019-03-28,55.417999267578125,55.79999923706055,55.409523010253906,55.70800018310547,828026
2019-03-29,55.697998046875,55.78424072265625,54.900001525878906,55.774322509765625,1786610
2019-03-29,55.77899932861328,55.8900032043457,55.5260009765625,55.79199981689453,851912
2019-03-29,55.79999923706055,55.87800216674805,55.302001953125,55.47600173950195,656884
2019-03-29,55.478004455566406,55.547996520996094,55.29999923706055,55.384498596191406,407507
2019-03-29,55.38800048828125,55.709999084472656,55.37199783325195,55.709999084472656,392488
2019-03-29,55.709999084472656,55.8599967956543,55.61800003051758,55.81245803833008,793357
2019-03-29,55.81800079345703,56.029998779296875,55.80399703979492,55.96599578857422,924704
2019-04-01,56.540000915527344,57.13019943237305,56.28400421142578,56.97199630737305,2173870
2019-04-01,56.9739990234375,57.45000076293945,56.9640007019043,57.116302490234375,1360706
2019-04-01,57.120880126953125,57.409996032714844,57.040000915527344,57.31599807739258,745251
2019-04-01,57.302001953125,57.54199981689453,57.268043518066406,57.45399856567383,575785
2019-04-01,57.4689826965332,57.650001525878906,57.13199996948242,57.18400192260742,994985
2019-04-01,57.20900344848633,57.728004455566406,57.20800018310547,57.72675704956055,994315
2019-04-01,57.711997985839844,57.82999801635742,57.6400032043457,57.82999801635742,1093165
2019-04-02,57.659996032714844,57.88800048828125,57.029998779296875,57.236000061035156,1496336
2019-04-02,57.220062255859375,57.358001708984375,57.003997802734375,57.097999572753906,722580
2019-04-02,57.109100341796875,57.236000061035156,56.77800369262695,56.95399856567383,699678
2019-04-02,56.9653205871582,57.31999969482422,56.9653205871582,57.20800018310547,497182
2019-04-02,57.211997985839844,57.3919792175293,57.04600143432617,57.06859588623047,356140
2019-04-02,57.06999969482422,57.37000274658203,56.95878219604492,57.340003967285156,642032
2019-04-02,57.33400344848633,57.428001403808594,57.108001708984375,57.1619987487793,851008
2019-04-03,57.470001220703125,59.052001953125,57.4379997253418,58.97999954223633,2887327
2019-04-03,58.97600173950195,59.22999954223633,58.62800216674805,58.75600051879883,1374949
2019-04-03,58.7486572265625,58.89400100708008,58.41400146484375,58.432701110839844,852759
2019-04-03,58.44199752807617,58.590003967285156,58.25800323486328,58.53071975708008,870967
2019-04-03,58.53200149536133,58.70000076293945,58.340003967285156,58.391998291015625,528080
2019-04-03,58.3640022277832,58.652000427246094,58.3640022277832,58.599998474121094,529008
2019-04-03,58.59400177001953,58.599998474121094,58.31999969482422,58.35200119018555,709510
2019-04-04,52.29999923706055,53.74384307861328,52.11800003051758,53.31800079345703,11198825
2019-04-04,53.31999969482422,53.93199920654297,53.115997314453125,53.79999923706055,3170949
2019-04-04,53.79399871826172,54.06599807739258,53.34400177001953,53.634002685546875,2410974
2019-04-04,53.63300323486328,53.84199905395508,53.402000427246094,53.590003967285156,1206981
2019-04-04,53.62000274658203,53.66400146484375,53.20399856567383,53.262001037597656,1256582
2019-04-04,53.271995544433594,54.2400016784668,53.228004455566406,53.728004455566406,2507560
2019-04-04,53.72199630737305,53.917999267578125,53.512001037597656,53.54999923706055,1679475
2019-04-05,53.63199996948242,54.31599807739258,53.63199996948242,54.22199630737305,1566620
2019-04-05,54.23259735107422,54.87800216674805,54.06699752807617,54.547996520996094,4789580
2019-04-05,54.529998779296875,55.0880012512207,54.43400192260742,55.04399871826172,1930914
2019-04-05,55.036041259765625,55.12000274658203,54.753997802734375,54.884002685546875,952348
2019-04-05,54.900001525878906,55.185997009277344,54.84748077392578,55.07600021362305,1363445
2019-04-05,55.0620002746582,55.176002502441406,54.95800018310547,55.012001037597656,1013132
2019-04-05,55.01599884033203,55.21599578857422,54.97199630737305,54.9900016784668,1126314
2019-04-08,55.58400344848633,56.23200225830078,55.37999725341797,55.512123107910156,3056355
2019-04-08,55.5099983215332,55.70000076293945,55.003997802734375,55.07999801635742,1384956
2019-04-08,55.07500076293945,55.1719970703125,54.12999725341797,54.36237716674805,1653261
2019-04-08,54.35599899291992,54.49399948120117,54.090003967285156,54.391998291015625,1081434
2019-04-08,54.365997314453125,54.99799728393555,54.29399871826172,54.847999572753906,1345592
2019-04-08,54.84400177001953,54.902000427246094,54.624000549316406,54.86800003051758,686487
2019-04-08,54.86199951171875,54.874000549316406,54.44000244140625,54.63800048828125,983699
2019-04-09,54.31999969482422,54.996002197265625,53.93145751953125,54.79999923706055,2209648
2019-04-09,54.797401428222656,54.85200119018555,54.41599655151367,54.53400421142578,841124
2019-04-09,54.529998779296875,54.92000198364258,54.4640007019043,54.78807830810547,699105
2019-04-09,54.8120002746582,54.849998474121094,54.444000244140625,54.599998474121094,448283
2019-04-09,54.60200119018555,54.62199783325195,54.36199951171875,54.49799728393555,391077
2019-04-09,54.501441955566406,54.51799774169922,54.2859992980957,54.482818603515625,488476
2019-04-09,54.47600173950195,54.599998474121094,54.04999923706055,54.458961486816406,685289
2019-04-10,55.33599853515625,55.63800048828125,54.72010040283203,54.93000030517578,2753755
2019-04-10,54.944000244140625,55.40599822998047,54.579681396484375,55.29999923706055,1416604
2019-04-10,55.325340270996094,55.58400344848633,55.150001525878906,55.3120002746582,893422
2019-04-10,55.30800247192383,55.37999725341797,55.159996032714844,55.22235870361328,359928
2019-04-10,55.23200225830078,55.329978942871094,55.097999572753906,55.15156173706055,286199
2019-04-10,55.1619987487793,55.44199752807617,55.128196716308594,55.321998596191406,608148
2019-04-10,55.32500076293945,55.5099983215332,55.18199920654297,55.209999084472656,619417
2019-04-11,53.659996032714844,53.996002197265625,53.12000274658203,53.952003479003906,4261960
2019-04-11,53.944000244140625,54.099998474121094,53.52000045776367,53.689002990722656,1221093
2019-04-11,53.68000030517578,53.83400344848633,53.547996520996094,53.74399948120117,594947
2019-04-11,53.74199676513672,53.77000045776367,53.375999450683594,53.59199905395508,861067
2019-04-11,53.5780029296875,53.5780029296875,53.29999923706055,53.4119987487793,747205
2019-04-11,53.39799880981445,53.69600296020508,53.34199905395508,53.58720016479492,1093693
2019-04-11,53.597999572753906,53.709999084472656,53.5359992980957,53.68996047973633,859970
2019-04-12,54.0,54.3859977722168,53.860023498535156,54.2140007019043,1853069
2019-04-12,54.2046012878418,54.22999954223633,53.529998779296875,53.64238357543945,1171344
2019-04-12,53.65800094604492,53.728004455566406,53.3661994934082,53.3661994934082,920354
2019-04-12,53.37999725341797,53.78400421142578,53.37999725341797,53.6879997253418,814650
2019-04-12,53.7030029296875,53.72999954223633,53.45399856567383,53.628997802734375,568909
2019-04-12,53.62999725341797,53.788002014160156,53.5620002746582,53.64400100708008,525822
2019-04-12,53.64276123046875,53.70800018310547,53.5,53.5359992980957,807971
2019-04-15,53.72600173950195,53.7760009765625,52.0260009765625,52.159996032714844,3196184
2019-04-15,52.17000198364258,52.3120002746582,51.72600173950195,52.311798095703125,2192113
2019-04-15,52.302818298339844,52.6099967956543,52.090003967285156,52.37199783325195,1044846
2019-04-15,52.37451934814453,52.79399871826172,52.29600143432617,52.555999755859375,783397
2019-04-15,52.54999923706055,53.08400344848633,52.528160095214844,52.9849967956543,879156
2019-04-15,52.99199676513672,53.37199783325195,52.99199676513672,53.15876007080078,983045
2019-04-15,53.16599655151367,53.32600021362305,52.9739990234375,53.2760009765625,754741
2019-04-16,53.150001525878906,54.0780029296875,52.944000244140625,54.01799774169922,1877191
2019-04-16,54.01799774169922,54.39600372314453,53.928001403808594,54.2239990234375,1195870
2019-04-16,54.23200225830078,54.7400016784668,54.211997985839844,54.49399948120117,999939
2019-04-16,54.509979248046875,54.947998046875,54.36199951171875,54.779998779296875,866762
2019-04-16,54.78200149536133,54.99399948120117,54.641998291015625,54.95800018310547,750558
2019-04-16,54.95000076293945,55.0,54.36199951171875,54.452003479003906,675595
2019-04-16,54.45476150512695,54.73400115966797,54.332000732421875,54.6619987487793,707819
2019-04-17,54.95000076293945,54.95000076293945,53.707000732421875,54.0260009765625,1752551
2019-04-17,54.01799774169922,54.439002990722656,53.8640022277832,54.37000274658203,758190
2019-04-17,54.37700271606445,54.79999923706055,54.305999755859375,54.75449752807617,680756
2019-04-17,54.75,54.95800018310547,54.66599655151367,54.75,555849
2019-04-17,54.76799774169922,54.821998596191406,54.34600067138672,54.3838005065918,438683
2019-04-17,54.39600372314453,54.409996032714844,54.1879997253418,54.24799728393555,440002
2019-04-17,54.25,54.42000198364258,54.19199752807617,54.243797302246094,410552
2019-04-18,54.246002197265625,54.697998046875,53.95000076293945,54.36199951171875,1535953
2019-04-18,54.349998474121094,54.849998474121094,54.32500076293945,54.685997009277344,882804
2019-04-18,54.6879997253418,54.96799850463867,54.49399948120117,54.9119987487793,864181
2019-04-18,54.9119987487793,54.91791915893555,54.71503829956055,54.779998779296875,540400
2019-04-18,54.78200149536133,54.94000244140625,54.676002502441406,54.790000915527344,605347
2019-04-18,54.7742805480957,54.849998474121094,54.49799728393555,54.57999801635742,473910
2019-04-18,54.56999969482422,54.7239990234375,54.54199981689453,54.652000427246094,832285
2019-04-22,53.79999923706055,53.935997009277344,52.802001953125,52.814002990722656,3330449
2019-04-22,52.805999755859375,52.959999084472656,52.496002197265625,52.726341247558594,2428020
2019-04-22,52.73400115966797,52.89400100708008,52.52399826049805,52.87199783325195,1472157
2019-04-22,52.875999450683594,52.96439743041992,52.68199920654297,52.7400016784668,801897
2019-04-22,52.753997802734375,52.85399627685547,52.60399627685547,52.76599884033203,903847
2019-04-22,52.76300048828125,53.11199951171875,52.599998474121094,52.95671844482422,1553170
2019-04-22,52.9640007019043,52.99434280395508,52.54199981689453,52.578857421875,1297719
2019-04-23,52.029998779296875,52.69199752807617,51.150001525878906,52.46198272705078,4187928
2019-04-23,52.45399856567383,52.779998779296875,52.22600173950195,52.32100296020508,1401374
2019-04-23,52.31999969482422,52.73994064331055,52.26799774169922,52.715980529785156,1120983
2019-04-23,52.7056999206543,53.12000274658203,52.56999969482422,52.86661911010742,1281316
2019-04-23,52.86800003051758,53.029998779296875,52.599998474121094,52.652000427246094,734899
2019-04-23,52.65399932861328,52.81599807739258,52.540000915527344,52.56599807739258,1259225
2019-04-23,52.564002990722656,52.8280029296875,52.50600051879883,52.79600143432617,769021
2019-04-24,52.77000045776367,53.064002990722656,52.349998474121094,52.59299850463867,1596945
2019-04-24,52.59299850463867,52.70000076293945,52.400001525878906,52.521995544433594,1208789
2019-04-24,52.512001037597656,52.711997985839844,52.512001037597656,52.57794189453125,651481
2019-04-24,52.57600021362305,52.69000244140625,52.10200119018555,52.22999954223633,1034045
2019-04-24,52.23200225830078,52.246002197265625,51.840003967285156,51.91599655151367,1237347
2019-04-24,51.928001403808594,51.95000076293945,51.599998474121094,51.90398025512695,1317445
2019-04-24,51.90599822998047,52.086997985839844,51.66599655151367,51.72199630737305,1299745
2019-04-25,51.0,51.79999923706055,50.099998474121094,51.095001220703125,6826476
2019-04-25,51.077999114990234,51.099998474121094,49.652000427246094,50.26599884033203,4161636
2019-04-25,50.2859992980957,50.33599853515625,49.75,50.03697967529297,2182973
2019-04-25,50.04051971435547,50.22397994995117,49.720001220703125,49.74406051635742,1469384
2019-04-25,49.74800109863281,49.95000076293945,49.2140007019043,49.809200286865234,3289252
2019-04-25,49.799617767333984,49.847999572753906,49.31999969482422,49.57999801635742,1847902
2019-04-25,49.592002868652344,49.79999923706055,49.38800048828125,49.51459884643555,1778271
2019-04-26,49.29999923706055,49.33599853515625,48.21799850463867,48.54999923706055,4711115
2019-04-26,48.553001403808594,48.577999114990234,48.099998474121094,48.288002014160156,2193606
2019-04-26,48.288002014160156,48.32999801635742,47.20000076293945,47.263282775878906,3648844
2019-04-26,47.26599884033203,47.32500076293945,46.62999725341797,47.156517028808594,3613184
2019-04-26,47.150001525878906,47.211997985839844,46.650001525878906,46.66600036621094,1932387
2019-04-26,46.676002502441406,46.75600051879883,46.22600173950195,46.56800079345703,3374611
2019-04-26,46.566139221191406,47.05799865722656,46.538002014160156,47.0,2311667
2019-04-29,47.172000885009766,48.28919982910156,46.433998107910156,47.788002014160156,6277424
2019-04-29,47.790000915527344,48.5359992980957,47.44599914550781,48.437740325927734,2566256
2019-04-29,48.424678802490234,48.795997619628906,48.33399963378906,48.35199737548828,2238424
2019-04-29,48.34233856201172,48.435997009277344,47.64400100708008,47.784000396728516,1399459
2019-04-29,47.79199981689453,48.0880012512207,47.61199951171875,47.86199951171875,1560845
2019-04-29,47.87000274658203,48.5,47.854000091552734,48.26799774169922,1415438
2019-04-29,48.27320098876953,48.321998596191406,48.12000274658203,48.287498474121094,1054054
2019-04-30,48.4119987487793,48.842002868652344,48.04999923706055,48.14400100708008,2511459
2019-04-30,48.15599822998047,48.235939025878906,47.70199966430664,47.901859283447266,1518895
2019-04-30,47.9119987487793,48.23999786376953,47.72200012207031,47.774539947509766,1086653
2019-04-30,47.77056121826172,48.204002380371094,47.77000045776367,47.96500015258789,988615
2019-04-30,47.95800018310547,48.00798034667969,47.66400146484375,47.724998474121094,832941
2019-04-30,47.73400115966797,47.74599838256836,47.400001525878906,47.709320068359375,1167368
2019-04-30,47.71799850463867,47.935997009277344,47.604000091552734,47.737998962402344,1146498
2019-05-01,47.77000045776367,48.0,46.604000091552734,46.61722183227539,0
2019-05-01,46.60799789428711,46.9739990234375,46.29999923706055,46.77000045776367,2622688
2019-05-01,46.77000045776367,46.92399978637695,46.34400177001953,46.52199935913086,1244700
2019-05-01,46.52199935913086,46.95600128173828,46.426002502441406,46.862022399902344,965844
2019-05-01,46.88399887084961,47.33599853515625,46.83422088623047,47.19572067260742,1148947
2019-05-01,47.19200134277344,47.209999084472656,46.625999450683594,46.814998626708984,962177
2019-05-01,46.811981201171875,46.895999908447266,46.73400115966797,46.801998138427734,846044
2019-05-02,49.104000091552734,49.426002502441406,47.600101470947266,48.007999420166016,6027848
2019-05-02,48.01691818237305,48.33399963378906,47.62200164794922,47.88800048828125,1759251
2019-05-02,47.88800048828125,48.5880012512207,47.84870147705078,48.428001403808594,1641429
2019-05-02,48.42399978637695,49.00199890136719,48.41600036621094,48.94255828857422,1538176
2019-05-02,48.941001892089844,49.0,48.64400100708008,48.85100173950195,1312560
2019-05-02,48.85799789428711,48.90599822998047,48.50600051879883,48.79399871826172,1191004
2019-05-02,48.78200149536133,49.0620002746582,48.69200134277344,48.90399932861328,1329005
2019-05-03,48.77199935913086,50.597999572753906,48.698001861572266,50.57999801635742,8330930
2019-05-03,50.577999114990234,51.321998596191406,50.35599899291992,50.83319854736328,5289283
2019-05-03,50.8120002746582,51.263999938964844,50.624000549316406,51.01300048828125,2624222
2019-05-03,51.03200149536133,51.31800079345703,50.79999923706055,51.04999923706055,1879952
2019-05-03,51.0260009765625,51.09389877319336,50.711997985839844,50.76599884033203,1196466
2019-05-03,50.76000213623047,50.88999938964844,50.582000732421875,50.81800079345703,1584577
2019-05-03,50.82600021362305,51.05799865722656,50.788002014160156,51.01000213623047,1486090
2019-05-06,50.00400161743164,50.84000015258789,49.70000076293945,50.711997985839844,3665344
2019-05-06,50.736000061035156,51.30999755859375,50.42633819580078,51.25200271606445,1381568
2019-05-06,51.24399948120117,51.66998291015625,50.7140007019043,50.83165740966797,1768719
2019-05-06,50.821998596191406,51.183998107910156,50.71799850463867,51.17399978637695,869950
2019-05-06,51.167999267578125,51.3859977722168,50.99800109863281,51.081478118896484,1094926
2019-05-06,51.08769989013672,51.259803771972656,51.02000045776367,51.029998779296875,572792
2019-05-06,51.038002014160156,51.16400146484375,51.00199890136719,51.06700134277344,595883
2019-05-07,51.3599967956543,51.44199752807617,50.09600067138672,50.26599884033203,3002030
2019-05-07,50.26799774169922,50.290000915527344,49.64400100708008,50.06306076049805,1844786
2019-05-07,50.05400085449219,50.25965881347656,49.875999450683594,50.08599853515625,794485
2019-05-07,50.09600067138672,50.14800262451172,49.310001373291016,49.342002868652344,957254
2019-05-07,49.36600112915039,49.599998474121094,49.157997131347656,49.201820373535156,1006322
2019-05-07,49.202938079833984,49.45800018310547,49.02000045776367,49.23801803588867,946435
2019-05-07,49.240821838378906,49.599998474121094,49.13999938964844,49.4119987487793,1172919
2019-05-08,49.38800048828125,50.11980056762695,48.84000015258789,49.5235595703125,2163875
2019-05-08,49.555999755859375,49.93000030517578,49.25566101074219,49.698001861572266,968803
2019-05-08,49.704002380371094,49.86000061035156,49.310001373291016,49.37200164794922,553189
2019-05-08,49.37000274658203,49.44599914550781,49.038002014160156,49.071998596191406,546605
2019-05-08,49.073001861572266,49.2239990234375,48.90999984741211,49.17253875732422,633110
2019-05-08,49.1879997253418,49.29800033569336,49.07999801635742,49.24599838256836,435120
2019-05-08,49.24599838256836,49.284000396728516,48.926002502441406,48.95199966430664,581755
2019-05-09,48.400001525878906,48.5334587097168,47.40399932861328,47.72999954223633,2491575
2019-05-09,47.73754119873047,48.235862731933594,47.69401931762695,47.99100112915039,930164
2019-05-09,47.99800109863281,48.27799987792969,47.90999984741211,48.125999450683594,755235
2019-05-09,48.13999938964844,48.736000061035156,48.13999938964844,48.284000396728516,905328
2019-05-09,48.305999755859375,48.597999572753906,48.29399871826172,48.38399887084961,472801
2019-05-09,48.400978088378906,48.48200225830078,48.11800003051758,48.323997497558594,472503
2019-05-09,48.31439971923828,48.42000198364258,48.2239990234375,48.39400100708008,509270
2019-05-10,47.95000076293945,48.39800262451172,47.64421844482422,47.757999420166016,1810068
2019-05-10,47.75400161743164,47.78200149536133,47.204002380371094,47.459999084472656,1208291
2019-05-10,47.45000076293945,47.65999984741211,47.24399948120117,47.551998138427734,888069
2019-05-10,47.56999969482422,47.85799789428711,47.39200210571289,47.57999801635742,779277
2019-05-10,47.582000732421875,47.70000076293945,47.45600128173828,47.61600112915039,543031
2019-05-10,47.599998474121094,48.220001220703125,47.56999969482422,48.18000030517578,782257
2019-05-10,48.185997009277344,48.19599914550781,47.718021392822266,47.902000427246094,854806
2019-05-13,46.402000427246094,46.49399948120117,44.900001525878906,45.53102111816406,4603241
2019-05-13,45.512001037597656,45.8859977722168,45.09339904785156,45.17399978637695,1442134
2019-05-13,45.17399978637695,45.39400100708008,45.0,45.196998596191406,1107569
2019-05-13,45.194000244140625,45.439998626708984,45.02000045776367,45.25400161743164,832348
2019-05-13,45.25600051879883,45.597999572753906,45.220001220703125,45.52399826049805,807367
2019-05-13,45.54999923706055,45.76599884033203,45.36000061035156,45.4890022277832,825511
2019-05-13,45.49599838256836,45.49800109863281,45.23999786376953,45.402000427246094,953197
2019-05-14,45.86000061035156,46.79800033569336,45.599998474121094,46.42539978027344,2650346
2019-05-14,46.41600036621094,46.487998962402344,46.03200149536133,46.34600067138672,1026714
2019-05-14,46.34920120239258,46.51799774169922,46.237998962402344,46.27799987792969,590921
2019-05-14,46.2760009765625,46.577999114990234,46.12000274658203,46.512001037597656,542786
2019-05-14,46.52000045776367,46.900001525878906,46.49863815307617,46.628440856933594,935181
2019-05-14,46.625999450683594,46.66600036621094,46.263999938964844,46.566001892089844,552358
2019-05-14,46.54800033569336,46.61800003051758,46.40399932861328,46.58399963378906,504028
2019-05-15,45.8640022277832,46.487998962402344,45.04999923706055,46.402000427246094,3098514
2019-05-15,46.402000427246094,46.410640716552734,45.86000061035156,46.256439208984375,898401
2019-05-15,46.26799774169922,46.47800064086914,46.00600051879883,46.152000427246094,766626
2019-05-15,46.14800262451172,46.23398208618164,45.85799789428711,45.93000030517578,516863
2019-05-15,45.939998626708984,46.18000030517578,45.80400085449219,46.10799789428711,575065
2019-05-15,46.13399887084961,46.400001525878906,46.029998779296875,46.375999450683594,613591
2019-05-15,46.38199996948242,46.439998626708984,46.25400161743164,46.36759948730469,566958
2019-05-16,45.89800262451172,46.20000076293945,45.29999923706055,45.59000015258789,2336215
2019-05-16,45.597999572753906,46.055999755859375,45.59400177001953,45.875999450683594,1154206
